"plid","nadults","stablelink","datetime","moon","tempf"
"LOCKb2013b_004869",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b4d.JPG",2013-12-06 12:00:00,"newcres",45
"LOCKb2013b_004870",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b4f.JPG",2013-12-06 13:00:00,"newcres",43
"LOCKb2013b_004871",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b51.JPG",2013-12-06 14:00:00,"newcres",44
"LOCKb2013b_004872",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b53.JPG",2013-12-06 15:00:00,"newcres",44
"LOCKb2013b_004873",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b55.JPG",2013-12-06 16:00:00,"newcres",42
"LOCKb2013b_004874",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b57.JPG",2013-12-06 17:00:00,"newcres",41
"LOCKb2013b_004875",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b59.JPG",2013-12-06 18:00:00,"newcres",37
"LOCKb2013b_004876",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b5b.JPG",2013-12-06 19:00:00,"newcres",34
"LOCKb2013b_004877",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b5d.JPG",2013-12-06 20:00:00,"newcres",34
"LOCKb2013b_004878",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b5f.JPG",2013-12-07 07:00:00,"newcres",32
"LOCKb2013b_004879",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b61.JPG",2013-12-07 08:00:00,"newcres",31
"LOCKb2013b_004880",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b63.JPG",2013-12-07 09:00:00,"newcres",33
"LOCKb2013b_004881",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b65.JPG",2013-12-07 10:00:00,"newcres",36
"LOCKb2013b_004882",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b67.JPG",2013-12-07 11:00:00,"newcres",36
"LOCKb2013b_004883",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b69.JPG",2013-12-07 12:00:00,"newcres",41
"LOCKb2013b_004884",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b6b.JPG",2013-12-07 13:00:00,"newcres",45
"LOCKb2013b_004885",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b6d.JPG",2013-12-07 14:00:00,"newcres",46
"LOCKb2013b_004886",5,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b6f.JPG",2013-12-07 15:00:00,"newcres",44
"LOCKb2013b_004887",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b71.JPG",2013-12-07 16:00:00,"newcres",42
"LOCKb2013b_004888",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b73.JPG",2013-12-07 17:00:00,"newcres",40
"LOCKb2013b_004889",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b75.JPG",2013-12-07 18:00:00,"newcres",37
"LOCKb2013b_004890",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b77.JPG",2013-12-07 19:00:00,"newcres",35
"LOCKb2013b_004891",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b79.JPG",2013-12-07 20:00:00,"newcres",33
"LOCKb2013b_004892",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b7b.JPG",2013-12-08 07:00:00,"firstq",30
"LOCKb2013b_004893",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b7d.JPG",2013-12-08 08:00:00,"firstq",40
"LOCKb2013b_004894",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b7f.JPG",2013-12-08 09:00:00,"firstq",39
"LOCKb2013b_004895",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b81.JPG",2013-12-08 10:00:00,"firstq",42
"LOCKb2013b_004896",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b83.JPG",2013-12-08 11:00:00,"firstq",41
"LOCKb2013b_004897",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b85.JPG",2013-12-08 12:00:00,"firstq",42
"LOCKb2013b_004898",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b87.JPG",2013-12-08 13:00:00,"firstq",42
"LOCKb2013b_004899",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b89.JPG",2013-12-08 14:00:00,"firstq",42
"LOCKb2013b_004900",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b8b.JPG",2013-12-08 15:00:00,"firstq",40
"LOCKb2013b_004901",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b8d.JPG",2013-12-08 16:00:00,"firstq",37
"LOCKb2013b_004902",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b8f.JPG",2013-12-08 17:00:00,"firstq",36
"LOCKb2013b_004903",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b91.JPG",2013-12-08 18:00:00,"firstq",34
"LOCKb2013b_004904",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b93.JPG",2013-12-08 19:00:00,"firstq",33
"LOCKb2013b_004905",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b95.JPG",2013-12-08 20:00:00,"firstq",33
"LOCKb2013b_004906",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b97.JPG",2013-12-09 07:00:00,"firstq",29
"LOCKb2013b_004907",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b99.JPG",2013-12-09 08:00:00,"firstq",31
"LOCKb2013b_004908",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b9b.JPG",2013-12-09 09:00:00,"firstq",32
"LOCKb2013b_004909",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b9d.JPG",2013-12-09 10:00:00,"firstq",34
"LOCKb2013b_004910",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b9f.JPG",2013-12-09 11:00:00,"firstq",35
"LOCKb2013b_004911",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021ba1.JPG",2013-12-09 12:00:00,"firstq",40
"LOCKb2013b_004912",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021ba3.JPG",2013-12-09 13:00:00,"firstq",40
"LOCKb2013b_004913",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021ba5.JPG",2013-12-09 14:00:00,"firstq",41
"LOCKb2013b_004914",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021ba7.JPG",2013-12-09 15:00:00,"firstq",36
"LOCKb2013b_004915",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021ba9.JPG",2013-12-09 16:00:00,"firstq",35
"LOCKb2013b_004917",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bad.JPG",2013-12-09 18:00:00,"firstq",37
"LOCKb2013b_004918",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021baf.JPG",2013-12-09 19:00:00,"firstq",34
"LOCKb2013b_004919",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bb1.JPG",2013-12-09 20:00:00,"firstq",34
"LOCKb2013b_004920",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bb3.JPG",2013-12-10 07:00:00,"firstq",28
"LOCKb2013b_004921",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bb5.JPG",2013-12-10 08:00:00,"firstq",29
"LOCKb2013b_004922",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bb7.JPG",2013-12-10 09:00:00,"firstq",32
"LOCKb2013b_004923",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bb9.JPG",2013-12-10 10:00:00,"firstq",34
"LOCKb2013b_004924",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bbb.JPG",2013-12-10 11:00:00,"firstq",36
"LOCKb2013b_004925",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bbd.JPG",2013-12-10 12:00:00,"firstq",40
"LOCKb2013b_004926",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bbf.JPG",2013-12-10 13:00:00,"firstq",45
"LOCKb2013b_004927",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bc1.JPG",2013-12-10 14:00:00,"firstq",53
"LOCKb2013b_004928",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bc3.JPG",2013-12-10 15:00:00,"firstq",45
"LOCKb2013b_004929",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bc5.JPG",2013-12-10 16:00:00,"firstq",41
"LOCKb2013b_004930",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bc7.JPG",2013-12-10 17:00:00,"firstq",41
"LOCKb2013b_004931",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bc9.JPG",2013-12-10 18:00:00,"firstq",37
"LOCKb2013b_004932",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bcb.JPG",2013-12-10 19:00:00,"firstq",34
"LOCKb2013b_004933",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bcd.JPG",2013-12-10 20:00:00,"firstq",32
"LOCKb2013b_004934",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bcf.JPG",2013-12-11 07:00:00,"firstq",28
"LOCKb2013b_004935",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bd1.JPG",2013-12-11 08:00:00,"firstq",29
"LOCKb2013b_004936",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bd3.JPG",2013-12-11 09:00:00,"firstq",30
"LOCKb2013b_004937",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bd5.JPG",2013-12-11 10:00:00,"firstq",32
"LOCKb2013b_004938",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bd7.JPG",2013-12-11 11:00:00,"firstq",33
"LOCKb2013b_004939",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bd9.JPG",2013-12-11 12:00:00,"firstq",35
"LOCKb2013b_004940",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bdb.JPG",2013-12-11 13:00:00,"firstq",44
"LOCKb2013b_004941",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bdd.JPG",2013-12-11 14:00:00,"firstq",43
"LOCKb2013b_004942",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bdf.JPG",2013-12-11 15:00:00,"firstq",37
"LOCKb2013b_004943",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021be1.JPG",2013-12-11 16:00:00,"firstq",39
"LOCKb2013b_004945",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021be5.JPG",2013-12-11 18:00:00,"firstq",33
"LOCKb2013b_004946",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021be7.JPG",2013-12-11 19:00:00,"firstq",36
"LOCKb2013b_004947",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021be9.JPG",2013-12-11 20:00:00,"firstq",32
"LOCKb2013b_004948",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021beb.JPG",2013-12-12 07:00:00,"waxinggib",35
"LOCKb2013b_004949",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bed.JPG",2013-12-12 08:00:00,"waxinggib",36
"LOCKb2013b_004950",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bef.JPG",2013-12-12 09:00:00,"waxinggib",41
"LOCKb2013b_004951",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bf1.JPG",2013-12-12 10:00:00,"waxinggib",39
"LOCKb2013b_004952",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bf3.JPG",2013-12-12 11:00:00,"waxinggib",39
"LOCKb2013b_004953",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bf5.JPG",2013-12-12 12:00:00,"waxinggib",41
"LOCKb2013b_004954",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bf7.JPG",2013-12-12 13:00:00,"waxinggib",43
"LOCKb2013b_004955",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bf9.JPG",2013-12-12 14:00:00,"waxinggib",45
"LOCKb2013b_004956",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bfb.JPG",2013-12-12 15:00:00,"waxinggib",41
"LOCKb2013b_004957",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bfd.JPG",2013-12-12 16:00:00,"waxinggib",40
"LOCKb2013b_004958",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021bff.JPG",2013-12-12 17:00:00,"waxinggib",40
"LOCKb2013b_004959",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021c01.JPG",2013-12-12 18:00:00,"waxinggib",37
"LOCKb2013b_004960",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021c03.JPG",2013-12-12 19:00:00,"waxinggib",36
"LOCKb2013b_004961",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c05.JPG",2013-12-12 20:00:00,"waxinggib",36
"LOCKb2013b_004962",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c07.JPG",2013-12-13 07:00:00,"waxinggib",33
"LOCKb2013b_004963",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c09.JPG",2013-12-13 08:00:00,"waxinggib",33
"LOCKb2013b_004964",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c0b.JPG",2013-12-13 09:00:00,"waxinggib",34
"LOCKb2013b_004965",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c0d.JPG",2013-12-13 10:00:00,"waxinggib",34
"LOCKb2013b_004966",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c0f.JPG",2013-12-13 11:00:00,"waxinggib",35
"LOCKb2013b_004967",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c11.JPG",2013-12-13 12:00:00,"waxinggib",38
"LOCKb2013b_004968",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c13.JPG",2013-12-13 13:00:00,"waxinggib",38
"LOCKb2013b_004969",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c15.JPG",2013-12-13 14:00:00,"waxinggib",38
"LOCKb2013b_004970",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c17.JPG",2013-12-13 15:00:00,"waxinggib",39
"LOCKb2013b_004971",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c19.JPG",2013-12-13 16:00:00,"waxinggib",37
"LOCKb2013b_004972",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c1b.JPG",2013-12-13 17:00:00,"waxinggib",34
"LOCKb2013b_004973",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c1d.JPG",2013-12-13 18:00:00,"waxinggib",33
"LOCKb2013b_004974",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c1f.JPG",2013-12-13 19:00:00,"waxinggib",32
"LOCKb2013b_004975",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c21.JPG",2013-12-13 20:00:00,"waxinggib",31
"LOCKb2013b_004978",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c27.JPG",2013-12-14 09:00:00,"waxinggib",38
"LOCKb2013b_004979",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c29.JPG",2013-12-14 10:00:00,"waxinggib",43
"LOCKb2013b_004980",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c2b.JPG",2013-12-14 11:00:00,"waxinggib",46
"LOCKb2013b_004981",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c2d.JPG",2013-12-14 12:00:00,"waxinggib",49
"LOCKb2013b_004982",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c2f.JPG",2013-12-14 13:00:00,"waxinggib",40
"LOCKb2013b_004984",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c33.JPG",2013-12-14 15:00:00,"waxinggib",35
"LOCKb2013b_004985",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c35.JPG",2013-12-14 16:00:00,"waxinggib",34
"LOCKb2013b_004987",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c39.JPG",2013-12-14 18:00:00,"waxinggib",34
"LOCKb2013b_004988",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c3b.JPG",2013-12-14 19:00:00,"waxinggib",33
"LOCKb2013b_004989",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c3d.JPG",2013-12-14 20:00:00,"waxinggib",32
"LOCKb2013b_004990",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c3f.JPG",2013-12-15 07:00:00,"waxinggib",32
"LOCKb2013b_004992",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c43.JPG",2013-12-15 09:00:00,"waxinggib",40
"LOCKb2013b_004993",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c45.JPG",2013-12-15 10:00:00,"waxinggib",40
"LOCKb2013b_004994",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c47.JPG",2013-12-15 11:00:00,"waxinggib",42
"LOCKb2013b_004995",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c49.JPG",2013-12-15 12:00:00,"waxinggib",41
"LOCKb2013b_004996",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c4b.JPG",2013-12-15 13:00:00,"waxinggib",44
"LOCKb2013b_004997",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c4d.JPG",2013-12-15 14:00:00,"waxinggib",50
"LOCKb2013b_004998",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd812fc4d79f3021c4f.JPG",2013-12-15 15:00:00,"waxinggib",45
