imageid,datetime,nadults,nchicks,neggs,tempc,lunar_phase,URL
SPIGa2013b_003504,2013:08:31 08:00:00,0,0,0,-9.44,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecd12fc4d79f305060f.JPG
SPIGa2013b_003532,2013:09:01 21:00:00,0,0,0,-9.44,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecd12fc4d79f3050647.JPG
SPIGa2013b_003534,2013:09:02 08:00:00,0,0,0,-9.44,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecd12fc4d79f305064b.JPG
SPIGa2013b_003547,2013:09:02 21:00:00,0,0,0,-9.44,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecd12fc4d79f3050665.JPG
SPIGa2013b_003585,2013:09:05 14:00:00,0,0,0,-9.44,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecd12fc4d79f30506b1.JPG
SPIGa2013b_003586,2013:09:05 15:00:00,0,0,0,-9.44,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecd12fc4d79f30506b3.JPG
SPIGa2013b_003591,2013:09:05 20:00:00,0,0,0,-9.44,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ece12fc4d79f30506bd.JPG
SPIGa2013b_003704,2013:09:13 13:00:00,0,0,0,-9.44,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ece12fc4d79f305079f.JPG
SPIGa2013b_003705,2013:09:13 14:00:00,0,0,0,-9.44,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ece12fc4d79f30507a1.JPG
SPIGa2013b_003706,2013:09:13 15:00:00,0,0,0,-9.44,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ece12fc4d79f30507a3.JPG
SPIGa2013b_004208,2013:10:17 07:00:00,0,0,0,-9.44,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed212fc4d79f3050b8f.JPG
SPIGa2013b_004221,2013:10:17 20:00:00,0,0,0,-9.44,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed212fc4d79f3050ba9.JPG
SPIGa2013b_004370,2013:10:27 19:00:00,0,0,0,-9.44,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed412fc4d79f3050cd3.JPG
SPIGa2013b_004371,2013:10:27 20:00:00,0,0,0,-9.44,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed412fc4d79f3050cd5.JPG
SPIGa2013b_004373,2013:10:28 07:00:00,0,0,0,-9.44,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed412fc4d79f3050cd9.JPG
SPIGa2013b_004477,2013:11:03 21:00:00,1,0,0,-9.44,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed412fc4d79f3050da9.JPG
SPIGa2013b_004552,2013:11:08 21:00:00,10,0,0,-9.44,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed512fc4d79f3050e3f.JPG
SPIGa2013b_002138,2013:06:01 07:00:00,0,0,0,-10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec112fc4d79f304fb63.JPG
SPIGa2013b_002150,2013:06:01 19:00:00,0,0,0,-10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec112fc4d79f304fb7b.JPG
SPIGa2013b_002276,2013:06:10 10:00:00,0,0,0,-10,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec212fc4d79f304fc77.JPG
SPIGa2013b_002277,2013:06:10 11:00:00,0,0,0,-10,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec212fc4d79f304fc79.JPG
SPIGa2013b_002278,2013:06:10 12:00:00,0,0,0,-10,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec212fc4d79f304fc7b.JPG
SPIGa2013b_002279,2013:06:10 13:00:00,0,0,0,-10,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec212fc4d79f304fc7d.JPG
SPIGa2013b_002423,2013:06:20 07:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec312fc4d79f304fd9d.JPG
SPIGa2013b_002439,2013:06:21 08:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec412fc4d79f304fdbd.JPG
SPIGa2013b_002440,2013:06:21 09:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec412fc4d79f304fdbf.JPG
SPIGa2013b_002441,2013:06:21 10:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec412fc4d79f304fdc1.JPG
SPIGa2013b_002442,2013:06:21 11:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec412fc4d79f304fdc3.JPG
SPIGa2013b_002455,2013:06:22 09:00:00,0,0,0,-10,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec412fc4d79f304fddd.JPG
SPIGa2013b_002456,2013:06:22 10:00:00,0,0,0,-10,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec412fc4d79f304fddf.JPG
SPIGa2013b_002457,2013:06:22 11:00:00,0,0,0,-10,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec412fc4d79f304fde1.JPG
SPIGa2013b_002488,2013:06:24 12:00:00,0,0,0,-10,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec412fc4d79f304fe1f.JPG
SPIGa2013b_002492,2013:06:24 16:00:00,0,0,0,-10,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec412fc4d79f304fe27.JPG
SPIGa2013b_002497,2013:06:24 21:00:00,0,0,0,-10,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec412fc4d79f304fe31.JPG
SPIGa2013b_002513,2013:06:26 07:00:00,0,0,0,-10,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec412fc4d79f304fe51.JPG
SPIGa2013b_002514,2013:06:26 08:00:00,0,0,0,-10,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec412fc4d79f304fe53.JPG
SPIGa2013b_002517,2013:06:26 11:00:00,0,0,0,-10,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec412fc4d79f304fe59.JPG
SPIGa2013b_002722,2013:07:09 21:00:00,0,0,0,-10,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec612fc4d79f304fff3.JPG
SPIGa2013b_002834,2013:07:17 13:00:00,0,0,0,-10,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec712fc4d79f30500d3.JPG
SPIGa2013b_002873,2013:07:20 07:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec712fc4d79f3050121.JPG
SPIGa2013b_002874,2013:07:20 08:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec712fc4d79f3050123.JPG
SPIGa2013b_002875,2013:07:20 09:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec712fc4d79f3050125.JPG
SPIGa2013b_002876,2013:07:20 10:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec712fc4d79f3050127.JPG
SPIGa2013b_002963,2013:07:26 07:00:00,0,0,0,-10,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f30501d5.JPG
SPIGa2013b_002964,2013:07:26 08:00:00,0,0,0,-10,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f30501d7.JPG
SPIGa2013b_002972,2013:07:26 16:00:00,0,0,0,-10,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f30501e7.JPG
SPIGa2013b_002973,2013:07:26 17:00:00,0,0,0,-10,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f30501e9.JPG
SPIGa2013b_002974,2013:07:26 18:00:00,0,0,0,-10,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f30501eb.JPG
SPIGa2013b_002975,2013:07:26 19:00:00,0,0,0,-10,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f30501ed.JPG
SPIGa2013b_003011,2013:07:29 10:00:00,0,0,0,-10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f3050235.JPG
SPIGa2013b_003015,2013:07:29 14:00:00,0,0,0,-10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f305023d.JPG
SPIGa2013b_003016,2013:07:29 15:00:00,0,0,0,-10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f305023f.JPG
SPIGa2013b_003027,2013:07:30 11:00:00,0,0,0,-10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f3050255.JPG
SPIGa2013b_003028,2013:07:30 12:00:00,0,0,0,-10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f3050257.JPG
SPIGa2013b_003029,2013:07:30 13:00:00,0,0,0,-10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f3050259.JPG
SPIGa2013b_003032,2013:07:30 16:00:00,0,0,0,-10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f305025f.JPG
SPIGa2013b_003040,2013:07:31 09:00:00,0,0,0,-10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f305026f.JPG
SPIGa2013b_003041,2013:07:31 10:00:00,0,0,0,-10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f3050271.JPG
SPIGa2013b_003042,2013:07:31 11:00:00,0,0,0,-10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f3050273.JPG
SPIGa2013b_003043,2013:07:31 12:00:00,0,0,0,-10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f3050275.JPG
SPIGa2013b_003106,2013:08:04 15:00:00,0,0,0,-10,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec912fc4d79f30502f3.JPG
SPIGa2013b_003107,2013:08:04 16:00:00,0,0,0,-10,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec912fc4d79f30502f5.JPG
SPIGa2013b_003108,2013:08:04 17:00:00,0,0,0,-10,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec912fc4d79f30502f7.JPG
SPIGa2013b_003133,2013:08:06 12:00:00,0,0,0,-10,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec912fc4d79f3050329.JPG
SPIGa2013b_003174,2013:08:09 08:00:00,0,0,0,-10,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f305037b.JPG
SPIGa2013b_003176,2013:08:09 10:00:00,0,0,0,-10,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f305037f.JPG
SPIGa2013b_003233,2013:08:13 07:00:00,0,0,0,-10,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f30503f1.JPG
SPIGa2013b_003244,2013:08:13 18:00:00,0,0,0,-10,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f3050407.JPG
SPIGa2013b_003254,2013:08:14 13:00:00,0,0,0,-10,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f305041b.JPG
SPIGa2013b_003261,2013:08:14 20:00:00,0,0,0,-10,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f3050429.JPG
SPIGa2013b_003317,2013:08:18 16:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecb12fc4d79f3050499.JPG
SPIGa2013b_003318,2013:08:18 17:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecb12fc4d79f305049b.JPG
SPIGa2013b_003319,2013:08:18 18:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecb12fc4d79f305049d.JPG
SPIGa2013b_003320,2013:08:18 19:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecb12fc4d79f305049f.JPG
SPIGa2013b_003321,2013:08:18 20:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecb12fc4d79f30504a1.JPG
SPIGa2013b_003322,2013:08:18 21:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecb12fc4d79f30504a3.JPG
SPIGa2013b_003338,2013:08:20 07:00:00,0,0,0,-10,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecb12fc4d79f30504c3.JPG
SPIGa2013b_003339,2013:08:20 08:00:00,0,0,0,-10,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecb12fc4d79f30504c5.JPG
SPIGa2013b_003341,2013:08:20 10:00:00,0,0,0,-10,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecb12fc4d79f30504c9.JPG
SPIGa2013b_003475,2013:08:29 09:00:00,0,0,0,-10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecc12fc4d79f30505d5.JPG
SPIGa2013b_003503,2013:08:31 07:00:00,0,0,0,-10,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecd12fc4d79f305060d.JPG
SPIGa2013b_003582,2013:09:05 11:00:00,0,0,0,-10,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecd12fc4d79f30506ab.JPG
SPIGa2013b_003587,2013:09:05 16:00:00,0,0,0,-10,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecd12fc4d79f30506b5.JPG
SPIGa2013b_003588,2013:09:05 17:00:00,0,0,0,-10,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ece12fc4d79f30506b7.JPG
SPIGa2013b_003589,2013:09:05 18:00:00,0,0,0,-10,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ece12fc4d79f30506b9.JPG
SPIGa2013b_003590,2013:09:05 19:00:00,0,0,0,-10,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ece12fc4d79f30506bb.JPG
SPIGa2013b_003703,2013:09:13 12:00:00,0,0,0,-10,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ece12fc4d79f305079d.JPG
SPIGa2013b_003707,2013:09:13 16:00:00,0,0,0,-10,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ece12fc4d79f30507a5.JPG
SPIGa2013b_003713,2013:09:14 07:00:00,0,0,0,-10,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecf12fc4d79f30507b1.JPG
SPIGa2013b_003714,2013:09:14 08:00:00,0,0,0,-10,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecf12fc4d79f30507b3.JPG
SPIGa2013b_003892,2013:09:25 21:00:00,0,0,0,-10,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed012fc4d79f3050917.JPG
SPIGa2013b_004206,2013:10:16 20:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed212fc4d79f3050b8b.JPG
SPIGa2013b_004207,2013:10:16 21:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed212fc4d79f3050b8d.JPG
SPIGa2013b_004222,2013:10:17 21:00:00,0,0,0,-10,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed212fc4d79f3050bab.JPG
SPIGa2013b_004372,2013:10:27 21:00:00,0,0,0,-10,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed412fc4d79f3050cd7.JPG
SPIGa2013b_004522,2013:11:06 21:00:00,6,0,0,-10,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed512fc4d79f3050e03.JPG
SPIGa2013b_004535,2013:11:07 19:00:00,8,0,0,-10,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed512fc4d79f3050e1d.JPG
SPIGa2013b_004536,2013:11:07 20:00:00,8,0,0,-10,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed512fc4d79f3050e1f.JPG
SPIGa2013b_004537,2013:11:07 21:00:00,8,0,0,-10,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed512fc4d79f3050e21.JPG
SPIGa2013b_002139,2013:06:01 08:00:00,0,0,0,-10.56,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec112fc4d79f304fb65.JPG
SPIGa2013b_002140,2013:06:01 09:00:00,0,0,0,-10.56,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec112fc4d79f304fb67.JPG
SPIGa2013b_002141,2013:06:01 10:00:00,0,0,0,-10.56,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec112fc4d79f304fb69.JPG
SPIGa2013b_002148,2013:06:01 17:00:00,0,0,0,-10.56,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec112fc4d79f304fb77.JPG
SPIGa2013b_002149,2013:06:01 18:00:00,0,0,0,-10.56,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec112fc4d79f304fb79.JPG
SPIGa2013b_002515,2013:06:26 09:00:00,0,0,0,-10.56,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec412fc4d79f304fe55.JPG
SPIGa2013b_002828,2013:07:17 07:00:00,0,0,0,-10.56,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec712fc4d79f30500c7.JPG
SPIGa2013b_002829,2013:07:17 08:00:00,0,0,0,-10.56,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec712fc4d79f30500c9.JPG
SPIGa2013b_002833,2013:07:17 12:00:00,0,0,0,-10.56,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec712fc4d79f30500d1.JPG
SPIGa2013b_002976,2013:07:26 20:00:00,0,0,0,-10.56,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f30501ef.JPG
SPIGa2013b_002977,2013:07:26 21:00:00,0,0,0,-10.56,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f30501f1.JPG
SPIGa2013b_003001,2013:07:28 15:00:00,0,0,0,-10.56,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f3050221.JPG
SPIGa2013b_003002,2013:07:28 16:00:00,0,0,0,-10.56,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f3050223.JPG
SPIGa2013b_003004,2013:07:28 18:00:00,0,0,0,-10.56,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f3050227.JPG
SPIGa2013b_003017,2013:07:29 16:00:00,0,0,0,-10.56,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f3050241.JPG
SPIGa2013b_003020,2013:07:29 19:00:00,0,0,0,-10.56,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f3050247.JPG
SPIGa2013b_003021,2013:07:29 20:00:00,0,0,0,-10.56,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f3050249.JPG
SPIGa2013b_003022,2013:07:29 21:00:00,0,0,0,-10.56,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f305024b.JPG
SPIGa2013b_003026,2013:07:30 10:00:00,0,0,0,-10.56,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f3050253.JPG
SPIGa2013b_003030,2013:07:30 14:00:00,0,0,0,-10.56,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f305025b.JPG
SPIGa2013b_003031,2013:07:30 15:00:00,0,0,0,-10.56,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f305025d.JPG
SPIGa2013b_003038,2013:07:31 07:00:00,0,0,0,-10.56,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f305026b.JPG
SPIGa2013b_003039,2013:07:31 08:00:00,0,0,0,-10.56,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f305026d.JPG
SPIGa2013b_003045,2013:07:31 14:00:00,0,0,0,-10.56,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f3050279.JPG
SPIGa2013b_003056,2013:08:01 10:00:00,0,0,0,-10.56,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec812fc4d79f305028f.JPG
SPIGa2013b_003132,2013:08:06 11:00:00,0,0,0,-10.56,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec912fc4d79f3050327.JPG
SPIGa2013b_003245,2013:08:13 19:00:00,0,0,0,-10.56,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f3050409.JPG
SPIGa2013b_003246,2013:08:13 20:00:00,0,0,0,-10.56,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f305040b.JPG
SPIGa2013b_003248,2013:08:14 07:00:00,0,0,0,-10.56,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f305040f.JPG
SPIGa2013b_003249,2013:08:14 08:00:00,0,0,0,-10.56,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f3050411.JPG
SPIGa2013b_003250,2013:08:14 09:00:00,0,0,0,-10.56,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f3050413.JPG
SPIGa2013b_003251,2013:08:14 10:00:00,0,0,0,-10.56,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f3050415.JPG
SPIGa2013b_003252,2013:08:14 11:00:00,0,0,0,-10.56,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f3050417.JPG
SPIGa2013b_003253,2013:08:14 12:00:00,0,0,0,-10.56,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f3050419.JPG
SPIGa2013b_003255,2013:08:14 14:00:00,0,0,0,-10.56,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f305041d.JPG
SPIGa2013b_003256,2013:08:14 15:00:00,0,0,0,-10.56,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f305041f.JPG
SPIGa2013b_003257,2013:08:14 16:00:00,0,0,0,-10.56,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f3050421.JPG
SPIGa2013b_003258,2013:08:14 17:00:00,0,0,0,-10.56,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eca12fc4d79f3050423.JPG
